"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"193","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 23:06:32,FALSE,NA,"1461470910225866752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IwanJamhari",441,TRUE,FALSE,NA,NA
"194","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 23:06:21,FALSE,NA,"1461470863585280001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ibra85866419",441,TRUE,FALSE,NA,NA
"195","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 23:05:57,FALSE,NA,"1461470762561273856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omar2000nur",441,TRUE,FALSE,NA,NA
"196","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 23:05:33,FALSE,NA,"1461470663131029506",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yahya691030",441,TRUE,FALSE,NA,NA
"197","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 23:05:32,FALSE,NA,"1461470656822865921",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","date13xx",441,TRUE,FALSE,NA,NA
"198","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 23:05:30,FALSE,NA,"1461470652292997123",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gantidariangka",441,TRUE,FALSE,NA,NA
"199","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 23:04:16,FALSE,NA,"1461470341339893766",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tukang_plafon",441,TRUE,FALSE,NA,NA
"200","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 23:04:04,FALSE,NA,"1461470287740866562",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","QornyReva",441,TRUE,FALSE,NA,NA
"201","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 23:03:32,FALSE,NA,"1461470156803043335",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DgGassin",441,TRUE,FALSE,NA,NA
"202","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 23:03:24,FALSE,NA,"1461470122455879680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fansurycmp2",441,TRUE,FALSE,NA,NA
"203","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:58:26,FALSE,NA,"1461468870405877763",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Margono_eMGe",441,TRUE,FALSE,NA,NA
"204","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:57:29,FALSE,NA,"1461468633394139138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","s_mulyatie",441,TRUE,FALSE,NA,NA
"205","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:57:05,FALSE,NA,"1461468532344901637",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sasha40504469",441,TRUE,FALSE,NA,NA
"206","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:55:13,FALSE,NA,"1461468060594806789",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akhmadriyadi03",441,TRUE,FALSE,NA,NA
"207","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:54:47,FALSE,NA,"1461467951542902786",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zakir_sabara",441,TRUE,FALSE,NA,NA
"208","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:53:05,FALSE,NA,"1461467526215319552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BHUZ21",441,TRUE,FALSE,NA,NA
"209","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:53:05,FALSE,NA,"1461467524604727297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bundabalqisabel",441,TRUE,FALSE,NA,NA
"210","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:52:32,FALSE,NA,"1461467387769737217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2019PAS3",441,TRUE,FALSE,NA,NA
"211","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:51:55,FALSE,NA,"1461467230231617536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imaqueennz",441,TRUE,FALSE,NA,NA
"212","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:51:53,FALSE,NA,"1461467223642411016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","handikasr_",441,TRUE,FALSE,NA,NA
"213","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:51:34,FALSE,NA,"1461467142084169729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bandorobrojo",441,TRUE,FALSE,NA,NA
"214","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:50:29,FALSE,NA,"1461466872017162241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrtaufik19",441,TRUE,FALSE,NA,NA
"215","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:49:24,FALSE,NA,"1461466600360402949",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","al46691355",441,TRUE,FALSE,NA,NA
"216","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:48:15,FALSE,NA,"1461466310773145604",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Satir76",441,TRUE,FALSE,NA,NA
"217","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:48:04,FALSE,NA,"1461466263998197761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","primanez",441,TRUE,FALSE,NA,NA
"218","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:48:02,FALSE,NA,"1461466252648456194",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AgusAsutarmo",441,TRUE,FALSE,NA,NA
"219","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:47:28,FALSE,NA,"1461466111560409089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ridwanudin_",441,TRUE,FALSE,NA,NA
"220","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:47:19,FALSE,NA,"1461466073362952192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","centangbiroe",441,TRUE,FALSE,NA,NA
"221","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:47:19,FALSE,NA,"1461466072385679367",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","subchi20",441,TRUE,FALSE,NA,NA
"222","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:47:08,FALSE,NA,"1461466027938648066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SyukurAyub",441,TRUE,FALSE,NA,NA
"223","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:45:51,FALSE,NA,"1461465704666779649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","armenr77",441,TRUE,FALSE,NA,NA
"224","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:44:10,FALSE,NA,"1461465283445465090",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miharja_ozzy",441,TRUE,FALSE,NA,NA
"225","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:41:43,FALSE,NA,"1461464664450088963",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raya_taman",441,TRUE,FALSE,NA,NA
"226","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:41:26,FALSE,NA,"1461464594933633025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","osselow",441,TRUE,FALSE,NA,NA
"227","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:39:49,FALSE,NA,"1461464185896796160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","masnurganteng",441,TRUE,FALSE,NA,NA
"228","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:39:46,FALSE,NA,"1461464175687835648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SusiEmilia2",441,TRUE,FALSE,NA,NA
"229","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:38:52,FALSE,NA,"1461463947018600454",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maharani_es",441,TRUE,FALSE,NA,NA
"230","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:38:26,FALSE,NA,"1461463839917047809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AsHafidh",441,TRUE,FALSE,NA,NA
"231","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:38:00,FALSE,NA,"1461463730189848578",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bonarivo",441,TRUE,FALSE,NA,NA
"232","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:37:30,FALSE,NA,"1461463605782614018",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rahmatmakmuri",441,TRUE,FALSE,NA,NA
"233","RT @CintaNirmala2: Sebenarnya yg banyak Radikal itu Pemerintah terhadap Rakyat ..
Rakyat sll di bohongi 
Di permainkan seperti Bisnis PCR…",FALSE,0,NA,2021-11-18 22:36:25,FALSE,NA,"1461463331080835073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cint4N",1,TRUE,FALSE,NA,NA
"234","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:35:32,FALSE,NA,"1461463109625733124",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nurchan93995658",441,TRUE,FALSE,NA,NA
"235","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:34:16,FALSE,NA,"1461462790971944960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdiSupangkat",441,TRUE,FALSE,NA,NA
"236","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:34:09,FALSE,NA,"1461462761230135297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jun_alfarizi",441,TRUE,FALSE,NA,NA
"237","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:33:58,FALSE,NA,"1461462716049092616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbuLathifah",441,TRUE,FALSE,NA,NA
"238","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:33:45,FALSE,NA,"1461462660965277697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hendra0201",441,TRUE,FALSE,NA,NA
"239","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:33:31,FALSE,NA,"1461462601703976962",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Siwiliwili1",441,TRUE,FALSE,NA,NA
"240","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:33:02,FALSE,NA,"1461462481079914497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adudu7231",441,TRUE,FALSE,NA,NA
"241","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:32:04,FALSE,NA,"1461462238418522115",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lelacane64",441,TRUE,FALSE,NA,NA
"242","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:31:57,FALSE,NA,"1461462209087766533",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ical_k",441,TRUE,FALSE,NA,NA
"243","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:31:46,FALSE,NA,"1461462159662010371",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tuturprazz",441,TRUE,FALSE,NA,NA
"244","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:30:43,FALSE,NA,"1461461894946951172",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ada_iwan",441,TRUE,FALSE,NA,NA
"245","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:30:35,FALSE,NA,"1461461862151716865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ance_top",441,TRUE,FALSE,NA,NA
"246","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:30:28,FALSE,NA,"1461461832699301889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kurangbayar",441,TRUE,FALSE,NA,NA
"247","Sebenarnya yg banyak Radikal itu Pemerintah terhadap Rakyat ..
Rakyat sll di bohongi 
Di permainkan seperti Bisnis… https://t.co/2aw2TnKFUN",FALSE,2,NA,2021-11-18 22:29:41,TRUE,NA,"1461461636611723265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CintaNirmala2",1,FALSE,FALSE,NA,NA
"248","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:29:37,FALSE,NA,"1461461620161343488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rickasun09",441,TRUE,FALSE,NA,NA
"249","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:29:23,FALSE,NA,"1461461561432686593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pongky88425322",441,TRUE,FALSE,NA,NA
"250","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:28:45,FALSE,NA,"1461461403424870402",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","etaCepot",441,TRUE,FALSE,NA,NA
"251","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:27:43,FALSE,NA,"1461461140123242500",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mas_hbsan",441,TRUE,FALSE,NA,NA
"252","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:27:15,FALSE,NA,"1461461022867214338",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PineksoRoyi1",441,TRUE,FALSE,NA,NA
"253","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:26:44,FALSE,NA,"1461460894227918849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abienyaamie",441,TRUE,FALSE,NA,NA
"254","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:25:56,FALSE,NA,"1461460692028911616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abon_kang",441,TRUE,FALSE,NA,NA
"255","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:23:24,FALSE,NA,"1461460053651722240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2ikhtiar",441,TRUE,FALSE,NA,NA
"256","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:22:05,FALSE,NA,"1461459722867929088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AndalasPeople",441,TRUE,FALSE,NA,NA
"257","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:21:59,FALSE,NA,"1461459700533235712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hilmaamir",441,TRUE,FALSE,NA,NA
"258","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:21:48,FALSE,NA,"1461459652177059841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alfaizhab",441,TRUE,FALSE,NA,NA
"259","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:20:33,FALSE,NA,"1461459337323237377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","renno95933140",441,TRUE,FALSE,NA,NA
"260","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:20:22,FALSE,NA,"1461459293207556098",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Surant6",441,TRUE,FALSE,NA,NA
"261","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:18:41,FALSE,NA,"1461458870358794240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","stream_wheel",441,TRUE,FALSE,NA,NA
"262","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:18:37,FALSE,NA,"1461458853141225479",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amat_bn",441,TRUE,FALSE,NA,NA
"263","RT @bachrum_achmadi: Yg korupsi pejabat, yg bisnis PCR pejabat, yg bikin gaduh pejabat, yg gagal sejahterakan rakyat pemerintah.

Tp yg kle…",FALSE,0,NA,2021-11-18 22:16:50,FALSE,NA,"1461458401108447232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AriefSaripuddin",441,TRUE,FALSE,NA,NA
